출발기관,도착기관,편도거리_km
경기_파주교육지원청,전북_임실교육지원청,174.8
경기_파주교육지원청,전북_순창교육지원청,162.5
경기_파주교육지원청,전북_고창교육지원청,173.0
경기_파주교육지원청,전북_부안교육지원청,190.2
경기_파주교육지원청,전남_본청,314.9
경기_파주교육지원청,전남_목포교육지원청,296.6
경기_파주교육지원청,전남_여수교육지원청,315.0
경기_파주교육지원청,전남_순천교육지원청,293.3
경기_파주교육지원청,전남_나주교육지원청,294.4
경기_파주교육지원청,전남_광양교육지원청,316.7
경기_파주교육지원청,전남_담양교육지원청,285.6
경기_파주교육지원청,전남_곡성교육지원청,315.2
경기_파주교육지원청,전남_구례교육지원청,315.3
경기_파주교육지원청,전남_고흥교육지원청,286.5
경기_파주교육지원청,전남_보성교육지원청,285.8
경기_파주교육지원청,전남_화순교육지원청,314.7
경기_파주교육지원청,전남_장흥교육지원청,292.8
경기_파주교육지원청,전남_강진교육지원청,311.6
경기_파주교육지원청,전남_해남교육지원청,316.7
경기_파주교육지원청,전남_영암교육지원청,293.5
경기_파주교육지원청,전남_무안교육지원청,313.2
경기_파주교육지원청,전남_함평교육지원청,303.1
경기_파주교육지원청,전남_영광교육지원청,294.4
경기_파주교육지원청,전남_장성교육지원청,313.2
경기_파주교육지원청,전남_완도교육지원청,303.6
경기_파주교육지원청,전남_진도교육지원청,281.5
경기_파주교육지원청,전남_신안교육지원청,315.6
경기_파주교육지원청,경북_본청,230.8
경기_파주교육지원청,경북_포항교육지원청,235.2
경기_파주교육지원청,경북_경주교육지원청,230.0
경기_파주교육지원청,경북_김천교육지원청,255.5
경기_파주교육지원청,경북_안동교육지원청,236.9
경기_파주교육지원청,경북_구미교육지원청,252.9
경기_파주교육지원청,경북_영주교육지원청,240.5
경기_파주교육지원청,경북_영천교육지원청,221.8
경기_파주교육지원청,경북_상주교육지원청,221.7
경기_파주교육지원청,경북_문경교육지원청,221.4
경기_파주교육지원청,경북_경산교육지원청,231.5
경기_파주교육지원청,경북_군위교육지원청,229.3
경기_파주교육지원청,경북_의성교육지원청,229.3
경기_파주교육지원청,경북_청송교육지원청,238.2
경기_파주교육지원청,경북_영양교육지원청,239.4
경기_파주교육지원청,경북_영덕교육지원청,240.7
경기_파주교육지원청,경북_청도교육지원청,246.1
경기_파주교육지원청,경북_고령교육지원청,254.6
경기_파주교육지원청,경북_성주교육지원청,221.6
경기_파주교육지원청,경북_칠곡교육지원청,253.1
경기_파주교육지원청,경북_예천교육지원청,236.7
경기_파주교육지원청,경북_봉화교육지원청,257.5
경기_파주교육지원청,경북_울진교육지원청,227.0
경기_파주교육지원청,경북_울릉교육지원청,230.8
경기_파주교육지원청,경남_본청,317.0
경기_파주교육지원청,경남_창원교육지원청,299.6
경기_파주교육지원청,경남_진주교육지원청,295.8
경기_파주교육지원청,경남_통영교육지원청,301.5
경기_파주교육지원청,경남_사천교육지원청,313.1
경기_파주교육지원청,경남_김해교육지원청,324.7
경기_파주교육지원청,경남_밀양교육지원청,322.0
경기_파주교육지원청,경남_거제교육지원청,301.6
경기_파주교육지원청,경남_양산교육지원청,302.6
경기_파주교육지원청,경남_의령교육지원청,294.0
경기_파주교육지원청,경남_함안교육지원청,295.0
경기_파주교육지원청,경남_창녕교육지원청,313.9
경기_파주교육지원청,경남_고성교육지원청,316.3
경기_파주교육지원청,경남_남해교육지원청,307.2
경기_파주교육지원청,경남_하동교육지원청,300.1
경기_파주교육지원청,경남_산청교육지원청,326.1
경기_파주교육지원청,경남_함양교육지원청,301.8
경기_파주교육지원청,경남_거창교육지원청,292.0
경기_파주교육지원청,경남_합천교육지원청,303.4
경기_파주교육지원청,제주_본청,405.0
경기_파주교육지원청,제주_제주교육지원청,416.0
경기_파주교육지원청,제주_서귀포교육지원청,423.0
경기_이천교육지원청,서울_본청,32.5
경기_이천교육지원청,서울_동부교육지원청,38.0
경기_이천교육지원청,서울_서부교육지원청,58.8
경기_이천교육지원청,서울_남부교육지원청,54.2
경기_이천교육지원청,서울_북부교육지원청,39.3
경기_이천교육지원청,서울_중부교육지원청,46.0
경기_이천교육지원청,서울_강동송파교육지원청,45.9
경기_이천교육지원청,서울_성동광진교육지원청,53.3
경기_이천교육지원청,서울_성북강북교육지원청,53.0
경기_이천교육지원청,서울_강남서초교육지원청,37.5
경기_이천교육지원청,서울_동작관악교육지원청,30.2
경기_이천교육지원청,서울_강서양천교육지원청,31.6
경기_이천교육지원청,부산_본청,336.5
경기_이천교육지원청,부산_서부교육지원청,368.7
경기_이천교육지원청,부산_남부교육지원청,332.6
경기_이천교육지원청,부산_북부교육지원청,331.1
경기_이천교육지원청,부산_동래교육지원청,346.9
경기_이천교육지원청,부산_해운대교육지원청,345.5
경기_이천교육지원청,대구_본청,241.3
경기_이천교육지원청,대구_동부교육지원청,258.9
경기_이천교육지원청,대구_서부교육지원청,235.6
경기_이천교육지원청,대구_남부교육지원청,245.6
경기_이천교육지원청,대구_달성교육지원청,258.9
경기_이천교육지원청,대구_군위교육지원청,225.4
경기_이천교육지원청,인천_본청,-5.4
경기_이천교육지원청,인천_남부교육지원청,8.1
경기_이천교육지원청,인천_북부교육지원청,13.0
경기_이천교육지원청,인천_동부교육지원청,-14.9
경기_이천교육지원청,인천_서부교육지원청,1.0
경기_이천교육지원청,인천_강화교육지원청,21.8
경기_이천교육지원청,광주_본청,250.1
경기_이천교육지원청,광주_동부교육지원청,245.5
경기_이천교육지원청,광주_서부교육지원청,234.4
경기_이천교육지원청,대전_본청,106.1
경기_이천교육지원청,대전_동부교육지원청,129.1
경기_이천교육지원청,대전_서부교육지원청,127.2
경기_이천교육지원청,울산_본청,328.3
경기_이천교육지원청,울산_강북교육지원청,332.8
경기_이천교육지원청,울산_강남교육지원청,316.7
경기_이천교육지원청,세종_본청,132.1
경기_이천교육지원청,경기_본청,17.2
경기_이천교육지원청,경기_수원교육지원청,25.9
경기_이천교육지원청,경기_성남교육지원청,43.6
경기_이천교육지원청,경기_의정부교육지원청,34.1
경기_이천교육지원청,경기_안양과천교육지원청,27.5
경기_이천교육지원청,경기_안산교육지원청,24.9
경기_이천교육지원청,경기_평택교육지원청,37.3
경기_이천교육지원청,경기_고양교육지원청,17.0
경기_이천교육지원청,경기_화성오산교육지원청,37.8
경기_이천교육지원청,경기_시흥교육지원청,19.7
경기_이천교육지원청,경기_군포의왕교육지원청,21.9
경기_이천교육지원청,경기_용인교육지원청,31.3
경기_이천교육지원청,경기_파주교육지원청,41.4
경기_이천교육지원청,경기_안성교육지원청,27.9
경기_이천교육지원청,경기_김포교육지원청,44.9
경기_이천교육지원청,경기_광주하남교육지원청,17.3
경기_이천교육지원청,경기_연천교육지원청,32.2
경기_이천교육지원청,경기_포천교육지원청,38.1
경기_이천교육지원청,경기_가평교육지원청,20.6
경기_이천교육지원청,경기_양평교육지원청,18.2
경기_이천교육지원청,경기_여주교육지원청,36.5
경기_이천교육지원청,경기_동두천양주교육지원청,32.2
경기_이천교육지원청,경기_구리남양주교육지원청,42.5
경기_이천교육지원청,경기_부천교육지원청,32.9
경기_이천교육지원청,경기_광명교육지원청,24.1
경기_이천교육지원청,강원_본청,73.4
경기_이천교육지원청,강원_춘천교육지원청,65.7
경기_이천교육지원청,강원_원주교육지원청,80.2
경기_이천교육지원청,강원_강릉교육지원청,76.4
경기_이천교육지원청,강원_속초양양교육지원청,68.5
경기_이천교육지원청,강원_삼척교육지원청,70.5
경기_이천교육지원청,강원_홍천교육지원청,95.1
경기_이천교육지원청,강원_횡성교육지원청,65.2
경기_이천교육지원청,강원_영월교육지원청,69.6
경기_이천교육지원청,강원_평창교육지원청,86.4
경기_이천교육지원청,강원_정선교육지원청,90.7
경기_이천교육지원청,강원_철원교육지원청,99.9
경기_이천교육지원청,강원_화천교육지원청,61.8
경기_이천교육지원청,강원_양구교육지원청,61.8
경기_이천교육지원청,강원_인제교육지원청,77.6
경기_이천교육지원청,강원_고성교육지원청,75.9
경기_이천교육지원청,강원_양양교육지원청,91.7
경기_이천교육지원청,강원_태백교육지원청,87.2
경기_이천교육지원청,충북_본청,105.8
경기_이천교육지원청,충북_청주교육지원청,79.6
경기_이천교육지원청,충북_충주교육지원청,85.3
경기_이천교육지원청,충북_제천교육지원청,105.6
경기_이천교육지원청,충북_보은교육지원청,88.3
경기_이천교육지원청,충북_옥천교육지원청,72.4
경기_이천교육지원청,충북_영동교육지원청,89.1
경기_이천교육지원청,충북_진천교육지원청,90.7
경기_이천교육지원청,충북_괴산증평교육지원청,104.6
경기_이천교육지원청,충북_음성교육지원청,83.3
경기_이천교육지원청,충북_단양교육지원청,97.9
경기_이천교육지원청,충남_본청,105.9
경기_이천교육지원청,충남_천안교육지원청,114.7
경기_이천교육지원청,충남_공주교육지원청,101.1
경기_이천교육지원청,충남_보령교육지원청,130.0
경기_이천교육지원청,충남_아산교육지원청,107.2
경기_이천교육지원청,충남_서산교육지원청,124.1
경기_이천교육지원청,충남_논산계룡교육지원청,109.7
경기_이천교육지원청,충남_당진교육지원청,95.8
경기_이천교육지원청,충남_금산교육지원청,101.0
경기_이천교육지원청,충남_부여교육지원청,128.5
경기_이천교육지원청,충남_서천교육지원청,114.5
경기_이천교육지원청,충남_청양교육지원청,126.6
경기_이천교육지원청,충남_홍성교육지원청,126.9
경기_이천교육지원청,충남_예산교육지원청,115.2
경기_이천교육지원청,충남_태안교육지원청,117.3
경기_이천교육지원청,전북_본청,187.6
경기_이천교육지원청,전북_전주교육지원청,195.9
경기_이천교육지원청,전북_군산교육지원청,197.9
경기_이천교육지원청,전북_익산교육지원청,199.7
경기_이천교육지원청,전북_정읍교육지원청,160.7
경기_이천교육지원청,전북_남원교육지원청,177.3
경기_이천교육지원청,전북_김제교육지원청,176.5
경기_이천교육지원청,전북_완주교육지원청,193.9
경기_이천교육지원청,전북_진안교육지원청,196.8
경기_이천교육지원청,전북_무주교육지원청,171.7
경기_이천교육지원청,전북_장수교육지원청,167.8
경기_이천교육지원청,전북_임실교육지원청,175.7
경기_이천교육지원청,전북_순창교육지원청,175.9
경기_이천교육지원청,전북_고창교육지원청,186.4
경기_이천교육지원청,전북_부안교육지원청,176.7
경기_이천교육지원청,전남_본청,290.4
경기_이천교육지원청,전남_목포교육지원청,312.4
경기_이천교육지원청,전남_여수교육지원청,316.6
경기_이천교육지원청,전남_순천교육지원청,290.0
경기_이천교육지원청,전남_나주교육지원청,294.1
경기_이천교육지원청,전남_광양교육지원청,294.7
경기_이천교육지원청,전남_담양교육지원청,305.0
경기_이천교육지원청,전남_곡성교육지원청,290.4
경기_이천교육지원청,전남_구례교육지원청,285.7
경기_이천교육지원청,전남_고흥교육지원청,285.4
경기_이천교육지원청,전남_보성교육지원청,319.0
경기_이천교육지원청,전남_화순교육지원청,301.3
경기_이천교육지원청,전남_장흥교육지원청,315.1
경기_이천교육지원청,전남_강진교육지원청,319.7
경기_이천교육지원청,전남_해남교육지원청,297.3
경기_이천교육지원청,전남_영암교육지원청,291.8
경기_이천교육지원청,전남_무안교육지원청,317.4
경기_이천교육지원청,전남_함평교육지원청,283.6
경기_이천교육지원청,전남_영광교육지원청,314.2
경기_이천교육지원청,전남_장성교육지원청,303.7
경기_이천교육지원청,전남_완도교육지원청,308.9
경기_이천교육지원청,전남_진도교육지원청,290.8
경기_이천교육지원청,전남_신안교육지원청,303.8
경기_이천교육지원청,경북_본청,249.0
경기_이천교육지원청,경북_포항교육지원청,246.7
경기_이천교육지원청,경북_경주교육지원청,239.2
경기_이천교육지원청,경북_김천교육지원청,227.3
경기_이천교육지원청,경북_안동교육지원청,221.5
경기_이천교육지원청,경북_구미교육지원청,224.1
경기_이천교육지원청,경북_영주교육지원청,220.3
경기_이천교육지원청,경북_영천교육지원청,223.1
경기_이천교육지원청,경북_상주교육지원청,239.7
경기_이천교육지원청,경북_문경교육지원청,233.0
경기_이천교육지원청,경북_경산교육지원청,225.0
경기_이천교육지원청,경북_군위교육지원청,222.8
경기_이천교육지원청,경북_의성교육지원청,249.0
경기_이천교육지원청,경북_청송교육지원청,222.1
경기_이천교육지원청,경북_영양교육지원청,254.7
경기_이천교육지원청,경북_영덕교육지원청,244.2
경기_이천교육지원청,경북_청도교육지원청,245.4
경기_이천교육지원청,경북_고령교육지원청,247.4
경기_이천교육지원청,경북_성주교육지원청,233.7
경기_이천교육지원청,경북_칠곡교육지원청,236.6
경기_이천교육지원청,경북_예천교육지원청,235.5
경기_이천교육지원청,경북_봉화교육지원청,245.8
경기_이천교육지원청,경북_울진교육지원청,225.4
경기_이천교육지원청,경북_울릉교육지원청,247.8
경기_이천교육지원청,경남_본청,327.7
경기_이천교육지원청,경남_창원교육지원청,317.9
경기_이천교육지원청,경남_진주교육지원청,314.0
경기_이천교육지원청,경남_통영교육지원청,326.4
경기_이천교육지원청,경남_사천교육지원청,325.6
경기_이천교육지원청,경남_김해교육지원청,305.7
경기_이천교육지원청,경남_밀양교육지원청,314.5
경기_이천교육지원청,경남_거제교육지원청,308.9
경기_이천교육지원청,경남_양산교육지원청,304.5
경기_이천교육지원청,경남_의령교육지원청,304.7
경기_이천교육지원청,경남_함안교육지원청,305.0
경기_이천교육지원청,경남_창녕교육지원청,310.7
경기_이천교육지원청,경남_고성교육지원청,325.0
경기_이천교육지원청,경남_남해교육지원청,299.1
경기_이천교육지원청,경남_하동교육지원청,323.3
경기_이천교육지원청,경남_산청교육지원청,312.5
경기_이천교육지원청,경남_함양교육지원청,314.0
경기_이천교육지원청,경남_거창교육지원청,314.7
경기_이천교육지원청,경남_합천교육지원청,303.1
경기_이천교육지원청,제주_본청,399.1
경기_이천교육지원청,제주_제주교육지원청,429.7
경기_이천교육지원청,제주_서귀포교육지원청,396.5
경기_안성교육지원청,서울_본청,44.6
경기_안성교육지원청,서울_동부교육지원청,47.5
경기_안성교육지원청,서울_서부교육지원청,55.2
경기_안성교육지원청,서울_남부교육지원청,39.9
경기_안성교육지원청,서울_북부교육지원청,37.0
경기_안성교육지원청,서울_중부교육지원청,24.2
경기_안성교육지원청,서울_강동송파교육지원청,26.4
경기_안성교육지원청,서울_성동광진교육지원청,46.1
경기_안성교육지원청,서울_성북강북교육지원청,20.5
경기_안성교육지원청,서울_강남서초교육지원청,44.6
경기_안성교육지원청,서울_동작관악교육지원청,47.9
경기_안성교육지원청,서울_강서양천교육지원청,38.1
경기_안성교육지원청,부산_본청,337.5
경기_안성교육지원청,부산_서부교육지원청,340.6
경기_안성교육지원청,부산_남부교육지원청,355.9
경기_안성교육지원청,부산_북부교육지원청,363.0
경기_안성교육지원청,부산_동래교육지원청,369.1
경기_안성교육지원청,부산_해운대교육지원청,336.9
경기_안성교육지원청,대구_본청,255.0
경기_안성교육지원청,대구_동부교육지원청,238.1
경기_안성교육지원청,대구_서부교육지원청,238.7
경기_안성교육지원청,대구_남부교육지원청,251.2
경기_안성교육지원청,대구_달성교육지원청,248.5
경기_안성교육지원청,대구_군위교육지원청,257.4
경기_안성교육지원청,인천_본청,11.8
경기_안성교육지원청,인천_남부교육지원청,-14.4
경기_안성교육지원청,인천_북부교육지원청,5.3
경기_안성교육지원청,인천_동부교육지원청,22.2
경기_안성교육지원청,인천_서부교육지원청,10.4
경기_안성교육지원청,인천_강화교육지원청,-3.5
경기_안성교육지원청,광주_본청,246.5
경기_안성교육지원청,광주_동부교육지원청,231.8
경기_안성교육지원청,광주_서부교육지원청,251.7
경기_안성교육지원청,대전_본청,123.8
경기_안성교육지원청,대전_동부교육지원청,122.7
경기_안성교육지원청,대전_서부교육지원청,138.9
경기_안성교육지원청,울산_본청,312.2
경기_안성교육지원청,울산_강북교육지원청,342.4
경기_안성교육지원청,울산_강남교육지원청,341.2
경기_안성교육지원청,세종_본청,121.3
경기_안성교육지원청,경기_본청,19.3
경기_안성교육지원청,경기_수원교육지원청,23.7
경기_안성교육지원청,경기_성남교육지원청,21.0
경기_안성교육지원청,경기_의정부교육지원청,18.5
경기_안성교육지원청,경기_안양과천교육지원청,34.9
경기_안성교육지원청,경기_안산교육지원청,25.0
경기_안성교육지원청,경기_평택교육지원청,31.8
경기_안성교육지원청,경기_고양교육지원청,20.5
경기_안성교육지원청,경기_화성오산교육지원청,29.5
경기_안성교육지원청,경기_시흥교육지원청,36.9
경기_안성교육지원청,경기_군포의왕교육지원청,37.1
경기_안성교육지원청,경기_용인교육지원청,43.1
경기_안성교육지원청,경기_파주교육지원청,23.2
경기_안성교육지원청,경기_이천교육지원청,22.9
경기_안성교육지원청,경기_김포교육지원청,33.5
경기_안성교육지원청,경기_광주하남교육지원청,41.0
경기_안성교육지원청,경기_연천교육지원청,20.4
경기_안성교육지원청,경기_포천교육지원청,42.7
경기_안성교육지원청,경기_가평교육지원청,44.5
경기_안성교육지원청,경기_양평교육지원청,36.1
경기_안성교육지원청,경기_여주교육지원청,34.2
경기_안성교육지원청,경기_동두천양주교육지원청,25.0
경기_안성교육지원청,경기_구리남양주교육지원청,16.7
경기_안성교육지원청,경기_부천교육지원청,33.2
경기_안성교육지원청,경기_광명교육지원청,39.6
경기_안성교육지원청,강원_본청,61.1
경기_안성교육지원청,강원_춘천교육지원청,97.1
경기_안성교육지원청,강원_원주교육지원청,84.9
경기_안성교육지원청,강원_강릉교육지원청,94.0
경기_안성교육지원청,강원_속초양양교육지원청,69.8
경기_안성교육지원청,강원_삼척교육지원청,72.2
경기_안성교육지원청,강원_홍천교육지원청,88.7
경기_안성교육지원청,강원_횡성교육지원청,79.5
경기_안성교육지원청,강원_영월교육지원청,95.8
경기_안성교육지원청,강원_평창교육지원청,92.7
경기_안성교육지원청,강원_정선교육지원청,96.1
경기_안성교육지원청,강원_철원교육지원청,79.0
경기_안성교육지원청,강원_화천교육지원청,62.7
경기_안성교육지원청,강원_양구교육지원청,99.2
경기_안성교육지원청,강원_인제교육지원청,81.1
경기_안성교육지원청,강원_고성교육지원청,79.8
경기_안성교육지원청,강원_양양교육지원청,76.7
경기_안성교육지원청,강원_태백교육지원청,89.1
경기_안성교육지원청,충북_본청,72.7
경기_안성교육지원청,충북_청주교육지원청,74.9
경기_안성교육지원청,충북_충주교육지원청,77.7
경기_안성교육지원청,충북_제천교육지원청,73.4
경기_안성교육지원청,충북_보은교육지원청,87.6
경기_안성교육지원청,충북_옥천교육지원청,103.1
경기_안성교육지원청,충북_영동교육지원청,72.6
경기_안성교육지원청,충북_진천교육지원청,106.5
경기_안성교육지원청,충북_괴산증평교육지원청,72.7
경기_안성교육지원청,충북_음성교육지원청,71.1
경기_안성교육지원청,충북_단양교육지원청,101.1
경기_안성교육지원청,충남_본청,113.9
경기_안성교육지원청,충남_천안교육지원청,119.5
경기_안성교육지원청,충남_공주교육지원청,106.8
경기_안성교육지원청,충남_보령교육지원청,99.1
경기_안성교육지원청,충남_아산교육지원청,92.4
경기_안성교육지원청,충남_서산교육지원청,122.5
경기_안성교육지원청,충남_논산계룡교육지원청,90.8
경기_안성교육지원청,충남_당진교육지원청,107.1
경기_안성교육지원청,충남_금산교육지원청,109.4
경기_안성교육지원청,충남_부여교육지원청,101.3
경기_안성교육지원청,충남_서천교육지원청,128.6
경기_안성교육지원청,충남_청양교육지원청,104.5
경기_안성교육지원청,충남_홍성교육지원청,125.0
경기_안성교육지원청,충남_예산교육지원청,120.4
경기_안성교육지원청,충남_태안교육지원청,103.1
경기_안성교육지원청,전북_본청,162.2
경기_안성교육지원청,전북_전주교육지원청,173.5
경기_안성교육지원청,전북_군산교육지원청,160.7
경기_안성교육지원청,전북_익산교육지원청,171.7
경기_안성교육지원청,전북_정읍교육지원청,170.5
경기_안성교육지원청,전북_남원교육지원청,195.9
경기_안성교육지원청,전북_김제교육지원청,176.9
경기_안성교육지원청,전북_완주교육지원청,170.7
경기_안성교육지원청,전북_진안교육지원청,163.9
경기_안성교육지원청,전북_무주교육지원청,183.3
경기_안성교육지원청,전북_장수교육지원청,196.3
경기_안성교육지원청,전북_임실교육지원청,170.0
경기_안성교육지원청,전북_순창교육지원청,169.2
경기_안성교육지원청,전북_고창교육지원청,190.0
경기_안성교육지원청,전북_부안교육지원청,190.3
경기_안성교육지원청,전남_본청,281.7
경기_안성교육지원청,전남_목포교육지원청,283.2
경기_안성교육지원청,전남_여수교육지원청,312.2
경기_안성교육지원청,전남_순천교육지원청,304.4
경기_안성교육지원청,전남_나주교육지원청,296.7
경기_안성교육지원청,전남_광양교육지원청,287.0
경기_안성교육지원청,전남_담양교육지원청,283.8
경기_안성교육지원청,전남_곡성교육지원청,297.6
경기_안성교육지원청,전남_구례교육지원청,291.7
경기_안성교육지원청,전남_고흥교육지원청,316.9
경기_안성교육지원청,전남_보성교육지원청,318.4
경기_안성교육지원청,전남_화순교육지원청,287.1
경기_안성교육지원청,전남_장흥교육지원청,306.5
경기_안성교육지원청,전남_강진교육지원청,314.5
경기_안성교육지원청,전남_해남교육지원청,315.2
경기_안성교육지원청,전남_영암교육지원청,289.0
경기_안성교육지원청,전남_무안교육지원청,303.5
경기_안성교육지원청,전남_함평교육지원청,284.5
경기_안성교육지원청,전남_영광교육지원청,299.5
경기_안성교육지원청,전남_장성교육지원청,280.1
경기_안성교육지원청,전남_완도교육지원청,314.4
경기_안성교육지원청,전남_진도교육지원청,314.9
경기_안성교육지원청,전남_신안교육지원청,311.1
경기_안성교육지원청,경북_본청,254.7
경기_안성교육지원청,경북_포항교육지원청,246.7
경기_안성교육지원청,경북_경주교육지원청,235.4
경기_안성교육지원청,경북_김천교육지원청,247.4
경기_안성교육지원청,경북_안동교육지원청,253.7
경기_안성교육지원청,경북_구미교육지원청,245.5
경기_안성교육지원청,경북_영주교육지원청,231.1
경기_안성교육지원청,경북_영천교육지원청,254.6
경기_안성교육지원청,경북_상주교육지원청,239.5
경기_안성교육지원청,경북_문경교육지원청,255.5
경기_안성교육지원청,경북_경산교육지원청,240.7
경기_안성교육지원청,경북_군위교육지원청,227.4
경기_안성교육지원청,경북_의성교육지원청,254.2
경기_안성교육지원청,경북_청송교육지원청,233.8
경기_안성교육지원청,경북_영양교육지원청,229.1
경기_안성교육지원청,경북_영덕교육지원청,227.9
경기_안성교육지원청,경북_청도교육지원청,256.5
경기_안성교육지원청,경북_고령교육지원청,230.5
경기_안성교육지원청,경북_성주교육지원청,233.1
경기_안성교육지원청,경북_칠곡교육지원청,223.7
경기_안성교육지원청,경북_예천교육지원청,256.3
경기_안성교육지원청,경북_봉화교육지원청,257.0
경기_안성교육지원청,경북_울진교육지원청,240.1
경기_안성교육지원청,경북_울릉교육지원청,227.9
경기_안성교육지원청,경남_본청,309.8
경기_안성교육지원청,경남_창원교육지원청,323.5
경기_안성교육지원청,경남_진주교육지원청,290.9
경기_안성교육지원청,경남_통영교육지원청,325.8
경기_안성교육지원청,경남_사천교육지원청,315.1
경기_안성교육지원청,경남_김해교육지원청,317.2
경기_안성교육지원청,경남_밀양교육지원청,299.2
경기_안성교육지원청,경남_거제교육지원청,306.1
경기_안성교육지원청,경남_양산교육지원청,295.9
경기_안성교육지원청,경남_의령교육지원청,299.9
경기_안성교육지원청,경남_함안교육지원청,325.1
경기_안성교육지원청,경남_창녕교육지원청,299.8
경기_안성교육지원청,경남_고성교육지원청,325.2
경기_안성교육지원청,경남_남해교육지원청,313.9
경기_안성교육지원청,경남_하동교육지원청,303.7
경기_안성교육지원청,경남_산청교육지원청,316.8
경기_안성교육지원청,경남_함양교육지원청,328.7
경기_안성교육지원청,경남_거창교육지원청,305.9
경기_안성교육지원청,경남_합천교육지원청,295.4
경기_안성교육지원청,제주_본청,397.3
경기_안성교육지원청,제주_제주교육지원청,405.2
경기_안성교육지원청,제주_서귀포교육지원청,420.0
경기_김포교육지원청,서울_본청,25.2
경기_김포교육지원청,서울_동부교육지원청,35.6
경기_김포교육지원청,서울_서부교육지원청,26.0
경기_김포교육지원청,서울_남부교육지원청,35.7
경기_김포교육지원청,서울_북부교육지원청,27.5
경기_김포교육지원청,서울_중부교육지원청,23.6
경기_김포교육지원청,서울_강동송파교육지원청,36.5
경기_김포교육지원청,서울_성동광진교육지원청,43.0
경기_김포교육지원청,서울_성북강북교육지원청,41.7
경기_김포교육지원청,서울_강남서초교육지원청,22.3
경기_김포교육지원청,서울_동작관악교육지원청,58.1
경기_김포교육지원청,서울_강서양천교육지원청,43.7
경기_김포교육지원청,부산_본청,339.2
경기_김포교육지원청,부산_서부교육지원청,365.0
경기_김포교육지원청,부산_남부교육지원청,357.7
경기_김포교육지원청,부산_북부교육지원청,334.9
경기_김포교육지원청,부산_동래교육지원청,360.5
경기_김포교육지원청,부산_해운대교육지원청,343.3
경기_김포교육지원청,대구_본청,264.7
경기_김포교육지원청,대구_동부교육지원청,253.8
경기_김포교육지원청,대구_서부교육지원청,262.4
경기_김포교육지원청,대구_남부교육지원청,231.5
경기_김포교육지원청,대구_달성교육지원청,226.8
경기_김포교육지원청,대구_군위교육지원청,260.1
경기_김포교육지원청,인천_본청,15.9
경기_김포교육지원청,인천_남부교육지원청,12.1
경기_김포교육지원청,인천_북부교육지원청,9.9
경기_김포교육지원청,인천_동부교육지원청,-14.0
경기_김포교육지원청,인천_서부교육지원청,22.3
경기_김포교육지원청,인천_강화교육지원청,-0.5
경기_김포교육지원청,광주_본청,241.6
경기_김포교육지원청,광주_동부교육지원청,260.6
경기_김포교육지원청,광주_서부교육지원청,250.6
경기_김포교육지원청,대전_본청,135.0
경기_김포교육지원청,대전_동부교육지원청,110.9
경기_김포교육지원청,대전_서부교육지원청,133.7
경기_김포교육지원청,울산_본청,334.8
경기_김포교육지원청,울산_강북교육지원청,322.7
경기_김포교육지원청,울산_강남교육지원청,322.7
경기_김포교육지원청,세종_본청,112.4
경기_김포교육지원청,경기_본청,43.4
경기_김포교육지원청,경기_수원교육지원청,23.5
경기_김포교육지원청,경기_성남교육지원청,35.0
경기_김포교육지원청,경기_의정부교육지원청,31.2
경기_김포교육지원청,경기_안양과천교육지원청,20.1
경기_김포교육지원청,경기_안산교육지원청,29.4
경기_김포교육지원청,경기_평택교육지원청,20.8
경기_김포교육지원청,경기_고양교육지원청,17.3
경기_김포교육지원청,경기_화성오산교육지원청,44.4
경기_김포교육지원청,경기_시흥교육지원청,38.1
경기_김포교육지원청,경기_군포의왕교육지원청,34.5
경기_김포교육지원청,경기_용인교육지원청,28.3
경기_김포교육지원청,경기_파주교육지원청,28.4
경기_김포교육지원청,경기_이천교육지원청,44.5
경기_김포교육지원청,경기_안성교육지원청,35.8
경기_김포교육지원청,경기_광주하남교육지원청,29.8
경기_김포교육지원청,경기_연천교육지원청,40.1
경기_김포교육지원청,경기_포천교육지원청,32.5
경기_김포교육지원청,경기_가평교육지원청,33.8
경기_김포교육지원청,경기_양평교육지원청,18.3
경기_김포교육지원청,경기_여주교육지원청,26.7
경기_김포교육지원청,경기_동두천양주교육지원청,27.5
경기_김포교육지원청,경기_구리남양주교육지원청,20.9
경기_김포교육지원청,경기_부천교육지원청,35.3
경기_김포교육지원청,경기_광명교육지원청,18.5
경기_김포교육지원청,강원_본청,84.8
경기_김포교육지원청,강원_춘천교육지원청,70.3
경기_김포교육지원청,강원_원주교육지원청,70.4
경기_김포교육지원청,강원_강릉교육지원청,98.6
경기_김포교육지원청,강원_속초양양교육지원청,81.8
경기_김포교육지원청,강원_삼척교육지원청,86.3
경기_김포교육지원청,강원_홍천교육지원청,83.5
경기_김포교육지원청,강원_횡성교육지원청,81.8
경기_김포교육지원청,강원_영월교육지원청,89.4
경기_김포교육지원청,강원_평창교육지원청,88.6
경기_김포교육지원청,강원_정선교육지원청,78.6
경기_김포교육지원청,강원_철원교육지원청,63.9
경기_김포교육지원청,강원_화천교육지원청,65.4
경기_김포교육지원청,강원_양구교육지원청,95.2
경기_김포교육지원청,강원_인제교육지원청,74.9
경기_김포교육지원청,강원_고성교육지원청,70.0
